央视频道,#genre#
东方卫视,http://8.210.232.168/php/migu.php?id=dfws2
重庆卫视,http://8.210.232.168/php/migu.php?id=cqws
辽宁卫视,http://8.210.232.168/php/migu.php?id=lnws
内蒙古卫视,http://8.210.232.168/php/migu.php?id=nmws
宁夏卫视,http://8.210.232.168/php/migu.php?id=nxws
甘肃卫视,http://8.210.232.168/php/migu.php?id=gsws
青海卫视,http://8.210.232.168/php/migu.php?id=qhws
山东卫视,http://8.210.232.168/php/migu.php?id=sdws
湖北卫视,http://8.210.232.168/php/migu.php?id=hubws
湖南卫视,http://8.210.232.168/php/migu.php?id=hunws
江西卫视,http://8.210.232.168/php/migu.php?id=jxws
江苏卫视,http://8.210.232.168/php/migu.php?id=jsws
广东卫视,http://8.210.232.168/php/migu.php?id=gdws
广东卫视,http://8.210.232.168/php/migu.php?id=gdws2
大湾区卫视,http://8.210.232.168/php/migu.php?id=dwqws
新疆卫视,http://8.210.232.168/php/migu.php?id=xjws
西藏卫视,http://8.210.232.168/php/migu.php?id=xzws
海南卫视,http://8.210.232.168/php/migu.php?id=hinws
江苏卫视,http://rihou.vip:88/hccx/bestv.php?id=jswshd8m/8000000
湖北卫视,http://1.195.111.251:11190/tsfile/live/0132_1.m3u8
湖北卫视,http://115.149.139.141:10001/tsfile/live/1027_1.m3u8
湖北卫视,http://222.240.82.92:9901/tsfile/live/0132_1.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/720p.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8?k
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel13/1080p.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel15/1080p.m3u8
浙江卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225798/index.m3u8
浙江卫视,http://115.149.139.141:10001/tsfile/live/1024_1.m3u8
浙江卫视,http://222.240.82.92:9901/tsfile/live/0124_1.m3u8
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
江苏卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8?
江苏卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8
江苏卫视,http://222.240.82.92:9901/tsfile/live/0127_1.m3u8
北京卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8?
北京卫视,http://115.149.139.141:10001/tsfile/live/1022_1.m3u8
北京卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8
北京卫视,http://222.240.82.92:9901/tsfile/live/0122_1.m3u8
北京卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8?
江西卫视,http://221.2.36.34:8888/newlive/live/hls/48/live.m3u8
山东卫视,http://222.240.82.92:9901/tsfile/live/0131_1.m3u8
天津卫视,http://222.240.82.92:9901/tsfile/live/0135_1.m3u8
安徽卫视,http://115.149.139.141:10001/tsfile/live/1025_1.m3u8
东方卫视,http://115.149.139.141:10001/tsfile/live/1031_1.m3u8
东方卫视,http://222.240.82.92:9901/tsfile/live/0107_1.m3u8
广东卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226216/index.m3u8
广西卫视,http://222.71.90.218:8888/newlive/live/hls/40/live.m3u8
山西卫视,http://222.240.82.92:9901/tsfile/live/0118_1.m3u8
宁夏卫视,http://222.240.82.92:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://222.71.90.218:8888/newlive/live/hls/42/live.m3u8
甘肃卫视,http://222.240.82.92:9901/tsfile/live/0141_1.m3u8
东南卫视,http://42.176.185.28:9901/tsfile/live/1014_1.m3u8
河北卫视,http://event.pull.hebtv.com/jishi/weishipindao.m3u8
河北卫视,http://222.240.82.92:9901/tsfile/live/0117_1.m3u8
湖南卫视,http://115.149.139.141:10001/tsfile/live/1023_1.m3u8
湖南卫视,http://222.240.82.92:9901/tsfile/live/0128_1.m3u8
吉林卫视,http://222.240.82.92:9901/tsfile/live/0116_1.m3u8
深圳卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8?
深圳卫视,http://115.149.139.141:10001/tsfile/live/1032_1.m3u8
深圳卫视,http://222.240.82.92:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8
大湾区卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8?
大湾区卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8
陕西卫视,http://111.20.40.172/PLTV/88888893/224/3221226390/index.m3u8
陕西卫视,http://111.20.40.172/PLTV/88888893/224/3221226389/index.m3u8
陕西卫视,http://111.20.40.172/PLTV/88888893/224/3221226388/index.m3u8
陕西卫视,http://111.20.40.171/PLTV/88888893/224/3221226322/index.m3u8
河南卫视,http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
河南卫视,http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
辽宁卫视,http://115.149.139.141:10001/tsfile/live/1028_1.m3u8?blog.ntnas.top
辽宁卫视,http://115.149.139.141:10001/tsfile/live/1028_1.m3u8
云南卫视,http://221.2.36.34:8888/newlive/live/hls/27/live.m3u8
云南卫视,http://222.71.90.218:8888/newlive/live/hls/39/live.m3u8
黑龙江卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8
黑龙江卫视,http://222.240.82.92:9901/tsfile/live/0143_1.m3u8
内蒙古卫视,http://222.71.90.218:8888/newlive/live/hls/46/live.m3u8
新疆卫视,http://222.71.90.218:8888/newlive/live/hls/47/live.m3u8
西藏卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8
西藏卫视,http://221.2.36.34:8888/newlive/live/hls/37/live.m3u8
西藏卫视,http://111.20.40.173/PLTV/88888893/224/3221226212/index.m3u8
西藏卫视,http://111.20.40.172/PLTV/88888893/224/3221226212/index.m3u8
西藏卫视,http://111.20.40.160/PLTV/88888893/224/3221226212/index.m3u8
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
海南卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8?
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=f35a89681647856030
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=63cf437e1591689484
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
青海卫视,http://stream.qhbtv.com/qhws/playlist.m3u8
青海卫视,http://222.240.82.92:9901/tsfile/live/0140_1.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=1da074361609506578
兵团卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8
兵团十四师昆玉综合,http://test5.btzx.com.cn/live/14TV.stream/playlist.m3u8
康巴卫视,http://111.202.12.159:8080/kYGHWzA/1000/live.m3u8
康巴卫视,http://111.202.12.159:8080/3zvkK28/1000/live.m3u8
点掌财经,https://wsvideo.aniu.tv/live/aniu/playlist.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-28bc40431485/index.m3u8
延边卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226220/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-90fe76c52091/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
农林卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8?
农林卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
北京卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226222/index.m3u8
江苏卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8
浙江卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225798/index.m3u8
广东卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226216/index.m3u8
深圳卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8
四川卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225768/index.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
湖南卫视,http://111.20.35.103:6610/000000001000/1000000001000009115/index.m3u8?channel-id=ystenlive&Contentid=1000000001000009115&livemode=1&stbId=00
浙江卫视,http://111.20.35.103:6610/000000001000/1000000001000009806/index.m3u8?channel-id=ystenlive&Contentid=1000000001000009806&livemode=1&stbId=00
江苏卫视,http://111.20.35.103:6610/000000001000/1000000001000001828/index.m3u8?channel-id=ystenlive&Contentid=1000000001000001828&livemode=1&stbId=00
广东卫视,http://111.20.35.103:6610/000000001000/1000000001000014176/index.m3u8?channel-id=ystenlive&Contentid=1000000001000014176&livemode=1&stbId=00
深圳卫视,http://111.20.35.103:6610/000000001000/1000000001000009227/index.m3u8?channel-id=ystenlive&Contentid=1000000001000009227&livemode=1&stbId=00
北京卫视,http://111.20.35.103:6610/000000001000/1000000001000017156/index.m3u8?channel-id=ystenlive&Contentid=1000000001000017156&livemode=1&stbId=00
天津卫视,http://111.20.35.103:6610/000000001000/1000000001000000831/index.m3u8?channel-id=ystenlive&Contentid=1000000001000000831&livemode=1&stbId=00
东方卫视,http://111.20.35.103:6610/000000001000/1000000001000005866/index.m3u8?channel-id=ystenlive&Contentid=1000000001000005866&livemode=1&stbId=00
山东卫视,http://111.20.35.103:6610/000000001000/1000000001000012807/index.m3u8?channel-id=ystenlive&Contentid=1000000001000012807&livemode=1&stbId=00
湖北卫视,http://111.20.35.103:6610/000000001000/1000000001000010355/index.m3u8?channel-id=ystenlive&Contentid=1000000001000010355&livemode=1&stbId=00
四川卫视,http://111.20.35.103:6610/000000001000/1000000002000016825/index.m3u8?channel-id=ystenlive&Contentid=1000000002000016825&livemode=1&stbId=00
重庆卫视,http://111.20.35.103:6610/000000001000/1000000002000018937/index.m3u8?channel-id=ystenlive&Contentid=1000000002000018937&livemode=1&stbId=00
安徽卫视,http://111.20.35.103:6610/000000001000/1000000001000020780/index.m3u8?channel-id=ystenlive&Contentid=1000000001000020780&livemode=1&stbId=00
黑龙江卫视,http://111.20.35.103:6610/000000001000/1000000001000001925/index.m3u8?channel-id=ystenlive&Contentid=1000000001000001925&livemode=1&stbId=00
河北卫视,http://111.20.35.103:6610/000000001000/1000000002000017118/index.m3u8?channel-id=ystenlive&Contentid=1000000002000017118&livemode=1&stbId=00
河南卫视,http://111.20.35.103:6610/000000001000/7304224304099543804/index.m3u8?channel-id=ystenlive&Contentid=7304224304099543804&livemode=1&stbId=00
东南卫视,http://111.20.35.103:6610/000000001000/1000000002000009263/index.m3u8?channel-id=ystenlive&Contentid=1000000002000009263&livemode=1&stbId=00
辽宁卫视,http://111.20.35.103:6610/000000001000/1000000002000024033/index.m3u8?channel-id=ystenlive&Contentid=1000000002000024033&livemode=1&stbId=00
江西卫视,http://111.20.35.103:6610/000000001000/1000000001000013731/index.m3u8?channel-id=ystenlive&Contentid=1000000001000013731&livemode=1&stbId=00
广西卫视,http://111.20.35.103:6610/000000001000/1000000002000019837/index.m3u8?channel-id=ystenlive&Contentid=1000000002000019837&livemode=1&stbId=00
山西卫视,http://111.20.35.103:6610/000000001000/1000000002000021220/index.m3u8?channel-id=ystenlive&Contentid=1000000002000021220&livemode=1&stbId=00
陕西卫视,http://111.20.35.103:6610/000000001000/1000000002000007495/index.m3u8?channel-id=ystenlive&Contentid=1000000002000007495&livemode=1&stbId=00
海南卫视,http://111.20.35.103:6610/000000001000/7899627377857656087/index.m3u8?channel-id=ystenlive&Contentid=7899627377857656087&livemode=1&stbId=00
云南卫视,http://111.20.35.103:6610/000000001000/1000000002000024694/index.m3u8?channel-id=ystenlive&Contentid=1000000002000024694&livemode=1&stbId=00
吉林卫视,http://111.20.35.103:6610/000000001000/6042486520432105075/index.m3u8?channel-id=ystenlive&Contentid=6042486520432105075&livemode=1&stbId=00
贵州卫视,http://111.20.35.103:6610/000000001000/1000000002000003169/index.m3u8?channel-id=ystenlive&Contentid=1000000002000003169&livemode=1&stbId=00
大湾区卫视,http://111.20.35.103:6610/000000001000/1000000002000011619/index.m3u8?channel-id=ystenlive&Contentid=1000000002000011619&livemode=1&stbId=00
青海卫视,http://111.20.35.103:6610/000000001000/1000000002000013359/index.m3u8?channel-id=ystenlive&Contentid=1000000002000013359&livemode=1&stbId=00
内蒙古卫视,http://111.20.35.103:6610/000000001000/5559214655508729688/index.m3u8?channel-id=ystenlive&Contentid=5559214655508729688&livemode=1&stbId=00
宁夏卫视,http://111.20.35.103:6610/000000001000/7527747602951312973/index.m3u8?channel-id=ystenlive&Contentid=7527747602951312973&livemode=1&stbId=00
甘肃卫视,http://111.20.35.103:6610/000000001000/1000000002000017827/index.m3u8?channel-id=ystenlive&Contentid=1000000002000017827&livemode=1&stbId=00
新疆卫视,http://111.20.35.103:6610/000000001000/5802765535081445534/index.m3u8?channel-id=ystenlive&Contentid=5802765535081445534&livemode=1&stbId=00
西藏卫视,http://111.20.35.103:6610/000000001000/6603041244077933770/index.m3u8?channel-id=ystenlive&Contentid=6603041244077933770&livemode=1&stbId=00
山东教育卫视,http://111.20.35.103:6610/000000001000/1000000002000004097/index.m3u8?channel-id=ystenlive&Contentid=1000000002000004097&livemode=1&stbId=00
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
北京卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8?
黑龙江卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8?
河北卫视,http://event.pull.hebtv.com/jishi/weishipindao.m3u8
河北卫视,http://event.pull.hebtv.com/jishi/weishipindao.flv
河南卫视,http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
山西卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225763/index.m3u8?
海南卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8?
大湾区卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8?
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
宁夏卫视,https://hls.ningxiahuangheyun.com/tv/nxws.m3u8
西藏卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8?
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-28bc40431485/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
农林卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8?
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
浙江卫视,http://221.2.36.34:8888/newlive/live/hls/24/live.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
江苏卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8?
江苏卫视,http://221.2.36.34:8888/newlive/live/hls/22/live.m3u8
广东卫视,http://221.2.36.34:8888/newlive/live/hls/21/live.m3u8
深圳卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8?
安徽卫视,http://221.2.36.34:8888/newlive/live/hls/25/live.m3u8
北京卫视,http://221.2.36.34:8888/newlive/live/hls/19/live.m3u8
天津卫视,http://221.2.36.34:8888/newlive/live/hls/42/live.m3u8
东方卫视,http://221.2.36.34:8888/newlive/live/hls/20/live.m3u8
山东卫视,http://221.2.36.34:8888/newlive/live/hls/30/live.m3u8
湖北卫视,http://221.2.36.34:8888/newlive/live/hls/34/live.m3u8
重庆卫视,http://221.2.36.34:8888/newlive/live/hls/31/live.m3u8
江西卫视,http://221.2.36.34:8888/newlive/live/hls/48/live.m3u8
青海卫视,http://221.2.36.34:8888/newlive/live/hls/39/live.m3u8
广东有线,#genre#
翡翠台,https://t.68l.cc/gd.php?id=1350_4500
翡翠台,http://39.106.73.140/g.php?id=1350_4500
明珠台,https://t.68l.cc/gd.php?id=1351_4500
明珠台,http://39.106.73.140/g.php?id=1351_4500
广东珠江,https://t.68l.cc/gd.php?id=gdzhujiangHD_7500
广东珠江,http://39.106.73.140/g.php?id=gdzhujiangHD_7500
广东珠江,https://t.68l.cc/gd.php?id=1437
广东体育,http://218.17.196.234:9901/tsfile/live/1001_1.m3u8
经济科教,https://t.68l.cc/gd.php?id=GDjingjikejiaoHD_7000
广东影视,https://t.68l.cc/gd.php?id=1458
广东影视,https://t.68l.cc/gd.php?id=gdyingshi_1500
广东影视,http://39.106.73.140/g.php?id=1458
广东新闻,https://t.68l.cc/gd.php?id=1454
广东新闻,https://t.68l.cc/gd.php?id=gdnews_1500
广东民生,https://t.68l.cc/gd.php?id=1455
广东民生,http://39.106.73.140/g.php?id=1455
湾区卫视,https://t.68l.cc/gd.php?id=1456
广东少儿,https://t.68l.cc/gd.php?id=1457
广东少儿,https://t.68l.cc/gd.php?id=gdshaoer_1500
广东少儿,http://39.106.73.140/g.php?id=1457
嘉佳卡通,https://t.68l.cc/gd.php?id=1459
嘉佳卡通,https://t.68l.cc/gd.php?id=gdjiajiacartoon_1500
嘉佳卡通,http://39.106.73.140/g.php?id=1459
岭南戏曲,https://t.68l.cc/gd.php?id=1460
岭南戏曲,http://39.106.73.140/g.php?id=1460
星空卫视,https://t.68l.cc/gd.php?id=xingkong_1500
澳亚卫视,https://t.68l.cc/gd.php?id=aoya_1500
CCTV1,https://t.68l.cc/gd.php?id=CCTV1HD_7000
CCTV1,http://39.106.73.140/g.php?id=1402_4500 
CCTV2,https://t.68l.cc/gd.php?id=CCTV2HD_7000
CCTV2,http://39.106.73.140/g.php?id=CCTV2HD_7000
CCTV3,https://t.68l.cc/gd.php?id=CCTV3HD_7000
CCTV3,http://39.106.73.140/g.php?id=1603
CCTV4,https://t.68l.cc/gd.php?id=CCTV-4HD_7500
CCTV4,http://39.106.73.140/g.php?id=1604
CCTV5,https://t.68l.cc/gd.php?id=CCTV5HD_7000
CCTV5,http://39.106.73.140/g.php?id=1605
CCTV5+,https://t.68l.cc/gd.php?id=CCTV5plusHD_7000
CCTV5+,http://39.106.73.140/g.php?id=1403
CCTV5+,http://www.namewee.xyz/gudou.php?id=1403
CCTV6,https://t.68l.cc/gd.php?id=CCTV6HD_7000
CCTV6,http://39.106.73.140/g.php?id=1606
CCTV7,https://t.68l.cc/gd.php?id=CCTV7HD_7000
CCTV7,http://39.106.73.140/g.php?id=1607
CCTV8,https://t.68l.cc/gd.php?id=CCTV8HD_7000
CCTV8,http://39.106.73.140/g.php?id=1608
CCTV9,https://t.68l.cc/gd.php?id=CCTV9HD_7000
CCTV9,http://39.106.73.140/g.php?id=CCTV9HD_7000
CCTV10,https://t.68l.cc/gd.php?id=CCTV10HD_7000
CCTV10,http://39.106.73.140/g.php?id=1610
CCTV11,https://t.68l.cc/gd.php?id=CCTV-11HD_7500
CCTV11,http://39.106.73.140/g.php?id=CCTV-11HD_7500
CCTV11,http://www.namewee.xyz/gudou.php?id=CCTV-11HD_7500
CCTV12,https://t.68l.cc/gd.php?id=CCTV12HD_7000
CCTV12,http://39.106.73.140/g.php?id=CCTV12HD_7000
CCTV13,https://t.68l.cc/gd.php?id=1613
CCTV13,http://39.106.73.140/g.php?id=1613
CCTV14,https://t.68l.cc/gd.php?id=CCTV14HD_7000
CCTV14,http://39.106.73.140/g.php?id=CCTV14HD_7000
CCTV15,https://t.68l.cc/gd.php?id=CCTV-15HD_7500
CCTV15,http://39.106.73.140/g.php?id=CCTV-15HD_7500
CCTV16,https://t.68l.cc/gd.php?id=1617_4500
CCTV16,http://39.106.73.140/g.php?id=1617_4500
CCTV17,https://t.68l.cc/gd.php?id=CCTV17HD
CCTV17,http://39.106.73.140/g.php?id=CCTV17HD
CCTV4K,https://t.68l.cc/gd.php?id=4005
CCTV4K,http://39.106.73.140/g.php?id=4005
CCTV16 4K,https://t.68l.cc/gd.php?id=4010
CCTV16 4K,http://39.106.73.140/g.php?id=4010
CGTN,https://t.68l.cc/gd.php?id=CCTV15news_1500

广东卫视,https://t.68l.cc/gd.php?id=guangdongHD_7000
广东卫视,http://39.106.73.140/g.php?id=1401
深圳卫视,https://t.68l.cc/gd.php?id=shenzhenHD_7000
深圳卫视,http://39.106.73.140/g.php?id=shenzhenHD_7000
东方卫视,https://t.68l.cc/gd.php?id=dongfangHD_7000
东方卫视,http://39.106.73.140/g.php?id=dongfangHD_7000
东方卫视,http://www.namewee.xyz/gudou.php?id=dongfangHD_7000
北京卫视,https://t.68l.cc/gd.php?id=beijingHD_7000
北京卫视,http://39.106.73.140/g.php?id=beijingHD_7000
湖南卫视,https://t.68l.cc/gd.php?id=hunanHD_7000
湖南卫视,http://39.106.73.140/g.php?id=hunanHD_7000
湖南卫视,http://www.namewee.xyz/gudou.php?id=hunanHD_7000
江西卫视,https://t.68l.cc/gd.php?id=jiangxiHD_7000
江西卫视,http://39.106.73.140/g.php?id=jiangxiHD_7000
四川卫视,https://t.68l.cc/gd.php?id=sichuanHD_7000
四川卫视,http://39.106.73.140/g.php?id=sichuanHD_7000
江苏卫视,https://t.68l.cc/gd.php?id=jiangsuHD_7000
江苏卫视,http://39.106.73.140/g.php?id=jiangsuHD_7000
浙江卫视,https://t.68l.cc/gd.php?id=zhejiangHD_7000
浙江卫视,http://39.106.73.140/g.php?id=zhejiangHD_7000
天津卫视,https://t.68l.cc/gd.php?id=1415_4500
天津卫视,http://39.106.73.140/g.php?id=1415_4500
河北卫视,https://t.68l.cc/gd.php?id=1426_4500
河北卫视,http://39.106.73.140/g.php?id=1426_4500
河北卫视,http://www.namewee.xyz/gudou.php?id=1426_4500
重庆卫视,https://t.68l.cc/gd.php?id=chongqingHD_7000
重庆卫视,http://39.106.73.140/g.php?id=chongqingHD_7000
重庆卫视,http://www.namewee.xyz/gudou.php?id=chongqingHD_7000
贵州卫视,https://t.68l.cc/gd.php?id=guizhouHD_7000
贵州卫视,http://39.106.73.140/g.php?id=guizhouHD_7000
辽宁卫视,https://t.68l.cc/gd.php?id=liaoningHD_7000
辽宁卫视,http://39.106.73.140/g.php?id=liaoningHD_7000
湖北卫视,https://t.68l.cc/gd.php?id=hubeiHD_7000
湖北卫视,http://39.106.73.140/g.php?id=hubeiHD_7000
安徽卫视,https://t.68l.cc/gd.php?id=anhuiHD_7000
黑龙江卫视,https://t.68l.cc/gd.php?id=heilongjiangHD_7000
黑龙江卫视,http://39.106.73.140/g.php?id=heilongjiangHD_7000
海南卫视,https://t.68l.cc/gd.php?id=1451_4500
海南卫视,http://39.106.73.140/g.php?id=1451_4500
陕西卫视,https://t.68l.cc/gd.php?id=1452_4500
陕西卫视,http://39.106.73.140/g.php?id=1452_4500
东南卫视,https://t.68l.cc/gd.php?id=dongnanweishiHD
东南卫视,http://39.106.73.140/g.php?id=dongnanweishiHD
CHC高清电影,https://t.68l.cc/gd.php?id=CHCHD_7000
CHC高清电影,http://39.106.73.140/g.php?id=CHCHD_7000
乐游,https://t.68l.cc/gd.php?id=quanjishiHD_7000
乐游,http://39.106.73.140/g.php?id=quanjishiHD_7000
求索纪录,https://t.68l.cc/gd.php?id=QSJLHD_7000
求索纪录,http://39.106.73.140/g.php?id=QSJLHD_7000
求索科学,https://t.68l.cc/gd.php?id=qiusuokexueHD_7000
求索动物,https://t.68l.cc/gd.php?id=QSDWHD_7000
求索动物,http://39.106.73.140/g.php?id=QSDWHD_7000
求索生活,https://t.68l.cc/gd.php?id=QSSHHD_7000
求索生活,http://39.106.73.140/g.php?id=1612
魅力足球,https://t.68l.cc/gd.php?id=meiliyinyueHD_7000
魅力足球,http://39.106.73.140/g.php?id=meiliyinyueHD_7000
劲爆体育,https://t.68l.cc/gd.php?id=jinbaotiyuHD_7000
劲爆体育,http://39.106.73.140/g.php?id=jinbaotiyuHD_7000
劲爆体育,http://www.namewee.xyz/gudou.php?id=jinbaotiyuHD_7000
广东综艺4K,https://t.68l.cc/gd.php?id=GDZYHD4K_38000
广东综艺4K,http://39.106.73.140/g.php?id=GDZYHD4K_38000
G导视高清,https://t.68l.cc/gd.php?id=GHDdaoshi_7500
G导视高清,http://39.106.73.140/g.php?id=GHDdaoshi_7500
广东经济科教,https://t.68l.cc/gd.php?id=GDjingjikejiaoHD_7000
广东经济科教,http://39.106.73.140/g.php?id=GDjingjikejiaoHD_7000
广东公共,https://t.68l.cc/gd.php?id=gdpublic_1500
大湾区卫视,https://t.68l.cc/gd.php?id=gdnanfang_1500
大湾区卫视,http://39.106.73.140/g.php?id=1456
中山综合,https://t.68l.cc/gd.php?id=3665
中山综合,http://39.106.73.140/g.php?id=3665
中山公共,https://t.68l.cc/gd.php?id=3663
中山教育,https://t.68l.cc/gd.php?id=3664
中山教育,http://39.106.73.140/g.php?id=3664
鹤山综合,https://t.68l.cc/gd.php?id=3709
鹤山综合,http://39.106.73.140/g.php?id=3709
梅州1,https://t.68l.cc/gd.php?id=meizhou1HD_4500
梅州1,http://39.106.73.140/g.php?id=meizhou1HD_4500
梅州2,https://t.68l.cc/gd.php?id=meizhou2HD_4500
梅州2,http://39.106.73.140/g.php?id=meizhou2HD_4500
增城电视台,https://t.68l.cc/gd.php?id=2079
东莞新闻综合,https://t.68l.cc/gd.php?id=2121
东莞新闻综合,http://39.106.73.140/g.php?id=2121
东莞生活资讯,https://t.68l.cc/gd.php?id=2122
东莞生活资讯,http://39.106.73.140/g.php?id=2122
斗门融媒,https://t.68l.cc/gd.php?id=2207
斗门融媒,http://39.106.73.140/g.php?id=2207
惠州1,https://t.68l.cc/gd.php?id=2314
惠州1,http://39.106.73.140/g.php?id=2314
惠州2,https://t.68l.cc/gd.php?id=2316
惠州2,http://39.106.73.140/g.php?id=2316
博罗综合,https://t.68l.cc/gd.php?id=2305
博罗综合,http://39.106.73.140/g.php?id=2305
广州综合,https://t.68l.cc/gd.php?id=guangzhou_1500
广州新闻,https://t.68l.cc/gd.php?id=gznews_1500
广州法治,https://t.68l.cc/gd.php?id=gzeconomic_1500
广州竞赛,https://t.68l.cc/gd.php?id=gzcompetition_1500
广州影视,https://t.68l.cc/gd.php?id=gzfilms_1500
